ticket_no,flight_id,boarding_no,seat_no
5433233940,9820,110,22F
5433233928,9820,111,22K
5434723843,9820,112,22J
5433233970,9820,113,22H
5434550505,9820,114,23A
5433233982,9820,115,23D
5434550502,9820,116,23C
5435142356,9820,117,23G
5434550314,9820,118,23F
5434723784,9820,119,23J
5434724500,9820,120,24D
5433180989,9820,121,23K
5434724190,9820,122,24F
5433233976,9820,123,24E
5433233918,9820,124,25B
5433233965,9820,125,25A
5433233920,9820,126,25C
5433180987,9820,127,25F
5433233950,9820,128,25D
5433233949,9820,129,25H
5433289816,9820,130,25G
5433233930,9820,131,25K
5433233971,9820,132,25J
5434724191,9820,133,26C
5434724232,9820,134,26B
5433180998,9820,135,26E
5433233981,9820,136,26H
5434550588,9820,137,26G
5434731099,9820,138,26F
5433180999,9820,139,26K
5434550308,9820,140,26J
5433289815,9820,141,27B
5434550471,9820,142,27C
5434723484,9820,143,27F
5435142407,9820,144,27E
5434550374,9820,145,27D
5433129258,9820,146,27H
5433766623,9820,147,27K
5432199218,9820,148,27J
5435142355,9820,149,28C
5435142351,9820,150,28B
5434724398,9820,151,28H
5434550439,9820,152,29B
5434731112,9820,153,29A
5434724043,9820,154,28K
5434723483,9820,155,29D
5434723705,9820,156,29C
5434550462,9820,157,29F
5434723749,9820,158,29E
5434724118,9820,159,29H
5433129257,9820,160,30A
5433126823,9820,161,29J
5433233955,9820,162,30B
5433233966,9820,163,30E
5434723907,9820,164,30H
5434550299,9820,165,30G
5433233943,9820,166,30F
5433181009,9820,167,30J
5434723812,9820,168,31D
5433180985,9820,169,31C
5434723591,9820,170,31F
5434731111,9820,171,31E
5434723786,9820,172,31J
5433233952,9820,173,31H
5433181000,9820,174,31G
5434723987,9820,175,31K
5433233961,9820,176,32C
5434550306,9820,177,32B
5433233974,9820,178,32E
5432199222,9820,179,32D
5434550567,9820,180,32F
5433233935,9820,181,32J
5434550681,9820,182,32H
5434723310,9820,183,33A
5435142348,9820,184,32K
5434723941,9820,185,33F
5433180992,9820,186,33E
5434724039,9820,187,33D
5434723801,9820,188,33H
5434723933,9820,189,33G
5434550568,9820,190,34A
5433233951,9820,191,33K
5434550375,9820,192,34C
5434735624,9820,193,34B
5433233919,9820,194,34E
5434735625,9820,195,34D
5433233975,9820,196,34G
5433233957,9820,197,34F
5433233944,9820,198,34K
5433233925,9820,199,34J
5433233953,9820,200,34H
5434032006,9820,201,35B
5434724536,9820,202,35A
5434723685,9820,203,35D
5433233972,9820,204,35C
5434723970,9820,205,35F
5434724066,9820,206,35E
5434723949,9820,207,35H
5434724006,9820,208,35G
5434723995,9820,209,36A
5433289818,9820,210,35K
5434723992,9820,211,35J
5434724016,9820,212,36C
5433766627,9820,213,36B
5434723864,9820,214,36D
5435142340,9820,215,36G
5433233948,9820,216,36K
5434724265,9820,217,36H
5433113526,9820,218,37B
5434550461,9820,219,37A
5433233926,9820,220,37E
5434723704,9820,221,37D
5434723845,9820,222,37C
5433233959,9820,223,37G
5434723996,9820,224,37F
5433181001,9820,225,37J
5434724068,9820,226,37H
5434724214,9820,227,38A
5433180986,9820,228,38C
5434724107,9820,229,38B
5432199220,9820,230,38K
5434550309,9820,231,38J
5434724192,9820,232,38H
5433113527,9820,233,39B
5434724056,9820,234,39A
5434724537,9820,235,39C
5433289819,9820,236,39E
5434550445,9820,237,39J
5433233942,9820,238,39H
5434550387,9820,239,39G
5434723974,9820,240,40A
5435142430,9820,241,39K
5434723946,9820,242,40C
5434723326,9820,243,40D
5434724431,9820,244,40H
5435142359,9820,245,40G
5434550638,9820,246,40F
5434550469,9820,247,40J
5434550264,9820,248,41B
5434724098,9820,249,41A
5434724162,9820,250,40K
5434724430,9820,251,41D
5434724099,9820,252,41C
5434723604,9820,253,41E
5433233969,9820,254,41J
5434032004,9820,255,41H
5434723759,9820,256,41G
5433126826,9820,257,42A
5433233946,9820,258,41K
5434723703,9820,259,42F
5434723947,9820,260,42E
5433129256,9820,261,42D
5433233954,9820,262,42G
5433233977,9820,263,42J
5434724130,9820,264,42H
5434724026,9820,265,43A
5434723768,9820,266,42K
5434724015,9820,267,43D
5433181002,9820,268,43C
5433233924,9820,269,43B
5434032007,9820,270,43E
5434723935,9820,271,43H
5434032005,9820,272,43J
5433233921,9820,273,44C
5435142361,9820,274,44B
5434550803,9820,275,44E
5434723655,9820,276,44D
5433233964,9820,277,44G
5434724067,9820,278,44F
5434550599,9820,279,44J
5434550438,9820,280,44H
5434723810,9820,281,45B
5434550300,9820,282,45A
5433129259,9820,283,44K
5434724361,9820,284,45C
5434724079,9820,285,45F
5434724119,9820,286,45J
5433233945,9820,287,45G
5434723975,9820,288,45K
5433181006,9820,289,46B
5434550576,9820,290,46A
5434550802,9820,291,46E
5433233947,9820,292,46C
5433180990,9820,293,46G
5434723562,9820,294,46F
5434723932,9820,295,46J
5433180988,9820,296,46H
5434723811,9820,297,46K
5433180993,9820,298,47D
5433126828,9820,299,47G
5433233927,9820,300,47F
5434302398,9820,301,47E
5434724213,9820,302,47H
5432199219,9820,303,48D
5434723699,9820,304,48C
5435142360,9820,305,48A
5434724010,9820,306,48E
5434723908,9820,307,48H
5434724306,9820,308,48G
5433233931,9820,309,49A
5433233936,9820,310,48K
5433129255,9820,311,49D
5434550583,9820,312,49F
5434723964,9820,313,49K
5433233937,9820,314,50C
5433233941,9820,315,50A
5433233973,9820,316,50E
5432199217,9820,317,50D
5435142471,9820,318,50H
5434735637,9820,319,50G
5434723863,9820,320,50F
5434550451,9820,321,51D
5434550315,9820,322,50K
5434724399,9820,323,51F
5434723930,9820,324,51E
5433233958,9820,325,51G
5432527399,7771,1,1D
5432527426,7771,2,1C
5435212537,7771,3,1A
5432527429,7771,4,1H
5432527431,7771,5,1G
5434067253,7771,6,2C
5432527442,7771,7,2A
5432535813,7771,8,2H
5432527428,7771,9,2G
5432069598,7771,10,2D
5435212865,7771,11,3A
5434067295,7771,12,3D
5432428915,7771,13,3C
5432527419,7771,14,3K
5432527434,7771,15,3H
5435212524,7771,16,3G
5434067254,7771,17,4C
5432527451,7771,18,4A
5432527495,7771,19,4G
5434067292,7771,20,4D
5432527457,7771,21,4H
5432527384,7771,22,5D
5432527427,7771,23,5C
5432527441,7771,24,5H
5434067302,7771,25,11A
5432527382,7771,26,5K
5435630920,7771,27,11D
5432535812,7771,28,11C
5432069595,7771,29,11F
5432527463,7771,30,11E
5434067249,7771,31,11K
5434067274,7771,32,11H
5435212604,7771,33,11G
5435212675,7771,34,12A
5435212851,7771,35,12E
5435212489,7771,36,12D
5432527407,7771,37,13A
5434067298,7771,38,13D
5434067248,7771,39,13C
5432527420,7771,40,13F
5434067277,7771,41,13E
5432527416,7771,42,13G
5434067251,7771,43,13K
5434067293,7771,44,14E
5435630923,7771,45,14C
5432527479,7771,46,14G
5432527445,7771,47,14K
5432069589,7771,48,14H
5432527379,7771,49,15C
5432527381,7771,50,15F
5434067282,7771,51,15E
5432527506,7771,52,15D
5435212549,7771,53,15G
5432527511,7771,54,15K
5432527412,7771,55,16D
5432527400,7771,56,16C
5432527447,7771,57,16F
5435213000,7771,58,16E
5434067239,7771,59,16H
5434067303,7771,60,17C
5432527470,7771,61,17A
5432527508,7771,62,17E
5434067284,7771,63,17D
5434067258,7771,64,17F
5434067246,7771,65,18A
5432527388,7771,66,17K
5432069592,7771,67,17H
5432527394,7771,68,18C
5434067241,7771,69,18B
5432527481,7771,70,18E
5432527414,7771,71,18D
5432150165,7771,72,18K
5432537049,7771,73,18J
5432527408,7771,74,19B
5432527489,7771,75,19A
5435212860,7771,76,19D
5435212704,7771,77,19C
5432535814,7771,78,19E
5435725541,7771,79,19H
5432527509,7771,80,19K
5435212580,7771,81,20C
5432069590,7771,82,20B
5434067259,7771,83,20A
5432527477,7771,84,20E
5435212620,7771,85,20G
5434067301,7771,86,20F
5434067289,7771,87,20K
5434067261,7771,88,20J
5434067276,7771,89,21A
5434067299,7771,90,21D
5432527507,7771,91,21C
5434067243,7771,92,21G
5435212688,7771,93,21F
5432527401,7771,94,21E
5432527490,7771,95,21H
5432527460,7771,96,22A
5432527453,7771,97,21K
5434067257,7771,98,22D
5432527455,7771,99,22C
5432527497,7771,100,22B
5435212526,7771,101,22F
5432069599,7771,102,22E
5432527396,7771,103,22G
5435212676,7771,104,22K
5432527387,7771,105,22J
5434067297,7771,106,22H
5432527437,7771,107,23B
5434067244,7771,108,23C
5432150162,7771,109,23G
5432527409,7771,110,23F
5433656622,7771,111,23H
5432527448,7771,112,24D
5434067265,7771,113,23K
5434067269,7771,114,24E
5432527500,7771,115,24G
5432527424,7771,116,25C
5432527486,7771,117,25H
5434067281,7771,118,25G
5432527494,7771,119,25K
5432527478,7771,120,25J
5435212903,7771,121,26B
5435212737,7771,122,26A
5432537050,7771,123,26D
5432527450,7771,124,26G
5435212666,7771,125,26F
5435212798,7771,126,26K
5434067305,7771,127,26J
5432150163,7771,128,27B
5435725539,7771,129,27A
5432527465,7771,130,27D
5432527406,7771,131,27C
5432527491,7771,132,27F
5434067272,7771,133,27E
5435212929,7771,134,27K
5434067275,7771,135,28C
5434067290,7771,136,28A
5432069600,7771,137,28D
5432527473,7771,138,28G
5434067263,7771,139,28F
5432527498,7771,140,28E
5435212603,7771,141,28J
5432428914,7771,142,28H
5432527472,7771,143,29A
5434067310,7771,144,29D
5432150159,7771,145,29C
5435212671,7771,146,29B
5432527397,7771,147,29F
5432527403,7771,148,29E
5432069596,7771,149,29H
5434067252,7771,150,29G
5432527444,7771,151,29K
5435630933,7771,152,29J
5432527496,7771,153,30C
5434067240,7771,154,30B
5432527466,7771,155,30A
5432527386,7771,156,30E
5435212624,7771,157,30D
5432527510,7771,158,30H
5434067271,7771,159,30G
5432527485,7771,160,30F
5432527435,7771,161,31B
5435212579,7771,162,31A
5432527413,7771,163,30K
5434067267,7771,164,31C
5435212525,7771,165,31F
5435212703,7771,166,31H
5432069602,7771,167,31G
5432527482,7771,168,31K
5432527422,7771,169,32C
5432527392,7771,170,32E
5432069597,7771,171,32G
5434067256,7771,172,32F
5434067286,7771,173,32J
5432527502,7771,174,33A
5432527467,7771,175,33D
5434067250,7771,176,33B
5435212794,7771,177,33F
5435212522,7771,178,33E
5432069601,7771,179,33J
5432527503,7771,180,33G
5432069591,7771,181,34A
5432527404,7771,182,33K
5434067283,7771,183,34B
5434067308,7771,184,34E
5432527512,7771,185,34D
5434067242,7771,186,34C
5432527480,7771,187,34G
5432527487,7771,188,34F
5435212582,7771,189,34J
5432527462,7771,190,34H
5432527449,7771,191,35A
5435212904,7771,192,34K
5432527417,7771,193,35E
5434067268,7771,194,35C
5432150160,7771,195,35G
5432527471,7771,196,36A
5435212621,7771,197,35J
5432527456,7771,198,36D
5432527443,7771,199,36C
5432527391,7771,200,36B
5432527484,7771,201,36F
5432527492,7771,202,36E
5432527474,7771,203,36G
5432527476,7771,204,36K
5435212856,7771,205,36H
5432535815,7771,206,37B
5432150161,7771,207,37A
5435212595,7771,208,37D
5435212536,7771,209,37F
5434067262,7771,210,37H
5435725540,7771,211,38A
5432527410,7771,212,37K
5434067307,7771,213,37J
5435212724,7771,214,38B
5432527398,7771,215,38J
5434067288,7771,216,39B
5432527436,7771,217,38K
5432527483,7771,218,39D
5432527464,7771,219,39C
5434067287,7771,220,39F
5434067273,7771,221,39E
5432527438,7771,222,39K
5434067264,7771,223,40C
5434067266,7771,224,40B
5435725547,7771,225,40E
5434067296,7771,226,40D
5432527405,7771,227,40G
5434067279,7771,228,40F
5432527459,7771,229,40J
5432069593,7771,230,40H
5432527383,7771,231,41A
5432537048,7771,232,40K
5435212594,7771,233,41C
5434067300,7771,234,41B
5435212689,7771,235,41F
5434067309,7771,236,41E
5432527499,7771,237,41H
5432527504,7771,238,42A
5432527425,7771,239,41K
5432527458,7771,240,42D
5432533281,7771,241,42C
5432533280,7771,242,42H
5432527461,7771,243,42G
5432535816,7771,244,42F
5432527468,7771,245,42K
5432527501,7771,246,42J
5435212780,7771,247,43A
5432527452,7771,248,43D
5434067278,7771,249,43C
5432527380,7771,250,43B
5435212488,7771,251,43J
5435212655,7771,252,43H
5434067294,7771,253,43G
5434067306,7771,254,43K
5434067247,7771,255,44B
5432527385,7771,256,44E
5434067255,7771,257,44C
5432069594,7771,258,44G
5432527446,7771,259,44F
5435212852,7771,260,44K
5432527395,7771,261,44J
5432527389,7771,262,45B
5435212799,7771,263,45A
5435212725,7771,264,45D
5434067260,7771,265,45C
5434067270,7771,266,45F
5432527439,7771,267,45E
5435212864,7771,268,45G
5432527378,7771,269,45J
5435213001,7771,270,46C
5432527505,7771,271,46B
5434067245,7771,272,46E
5432527415,7771,273,46F
5435212645,7771,274,46H
5432527493,7771,275,47A
5435212605,7771,276,47E
5434067304,7771,277,47D
5432527475,7771,278,47C
5432527390,7771,279,47G
5435212905,7771,280,47F
5432527430,7771,281,47K
5435212938,7771,282,47H
5432527488,7771,283,48C
5435212723,7771,284,48H
5432150164,7771,285,48G
5435212439,7771,286,49A
5434067291,7771,287,48K
5432527440,7771,288,49D
5432527469,7771,289,49C
5432527418,7771,290,49G
5432069588,7771,291,49F
5432527433,7771,292,49E
5434067285,7771,293,49K
5432527454,7771,294,49H
5432527421,7771,295,50E
5432527411,7771,296,50D
5434067280,7771,297,50H
5432527393,7771,298,50G
5435212581,7771,299,51D
5432527402,7771,300,50K
5432527423,7771,301,51F
5432527432,7771,302,51E
5432428913,7771,303,51G
5432047535,5312,1,1D
5435423733,5312,2,1G
5435613186,5312,3,1K
5434244581,5312,4,1H
5432133154,5312,5,2C
5434344080,5312,6,2A
5435613206,5312,7,2H
5434573299,5312,8,2G
5435423727,5312,9,2D
5435613144,5312,10,3A
5435424174,5312,11,3G
5434244557,5312,12,3H
5435319452,5312,13,4A
5434573289,5312,14,3K
5434573297,5312,15,4G
5435097166,5312,16,4D
5435424034,5312,17,4K
5435613164,5312,18,4H
5434344064,5312,19,5D
5432133145,5312,20,5C
5435424138,5312,21,5A
5435555361,5312,22,5H
5435613207,5312,23,5G
5434244633,5312,24,11A
5435424088,5312,25,5K
5432047534,5312,26,11D
5435613234,5312,27,11F
5435613230,5312,28,11E
5435613240,5312,29,11H
5435613151,5312,30,11G
5435613134,5312,31,12C
5435491432,5312,32,12E
5435424032,5312,33,12D
5435097167,5312,34,12H
5435613253,5312,35,12G
5435319473,5312,36,12F
5435491431,5312,37,12K
5435423964,5312,38,13D
5435613251,5312,39,13C
5435424112,5312,40,13A
5435613243,5312,41,13F
5435613159,5312,42,13E
5434244563,5312,43,13H
5435613211,5312,44,14C
5435613208,5312,45,14A
5435613196,5312,46,14F
5434344096,5312,47,14K
5435423852,5312,48,14H
5434344088,5312,49,15A
5435424035,5312,50,15E
5434244709,5312,51,15D
5435423934,5312,52,15G
5435319451,5312,53,15F
5434244710,5312,54,15K
5434244561,5312,55,15H
5434573292,5312,56,16D
5435613249,5312,57,16C
5435613155,5312,58,16E
5435613231,5312,59,16H
5435613135,5312,60,16G
5434244573,5312,61,17C
5435424149,5312,62,17A
5435613255,5312,63,17D
5434244612,5312,64,17H
5434573302,5312,65,17F
5435613172,5312,66,17E
5435613241,5312,67,18B
5434244613,5312,68,18A
5434573293,5312,69,18E
5435613170,5312,70,18D
5435613153,5312,71,18C
5434344075,5312,72,18G
5434344087,5312,73,18F
5435613182,5312,74,18K
5435613226,5312,75,18J
5435613175,5312,76,19D
5435423747,5312,77,19C
5435613133,5312,78,19B
5434656531,5312,79,19E
5435613245,5312,80,19H
5435423878,5312,81,19G
5435424145,5312,82,19K
5434573296,5312,83,20B
5435423717,5312,84,20A
5435613257,5312,85,20E
5435613239,5312,86,20D
5435613143,5312,87,20H
5435380244,5312,88,20F
5435613137,5312,89,21B
5434344092,5312,90,21A
5435613237,5312,91,20K
5435613247,5312,92,21D
5435613188,5312,93,21C
5435613156,5312,94,21F
5435613221,5312,95,21E
5432133152,5312,96,21H
5432133156,5312,97,21G
5434244560,5312,98,21K
5434244649,5312,99,21J
5435613213,5312,100,22C
5435613254,5312,101,22B
5434344078,5312,102,22F
5435613181,5312,103,22E
5435423970,5312,104,22D
5435097171,5312,105,22H
5435319491,5312,106,22G
5435423865,5312,107,22K
5435613217,5312,108,22J
5435424068,5312,109,23B
5435613171,5312,110,23A
5435613236,5312,111,23C
5435319472,5312,112,23F
5435613246,5312,113,23E
5435613205,5312,114,23J
5435613138,5312,115,23H
5435302135,5312,116,23G
5435380240,5312,117,23K
5435613129,5312,118,24F
5435423815,5312,119,24E
5435613190,5312,120,24D
5435613140,5312,121,25B
5435490215,5312,122,25A
5434244541,5312,123,24G
5435423998,5312,124,25D
5435613223,5312,125,25C
5435424121,5312,126,25F
5433719097,5312,127,25E
5435613152,5312,128,25H
5434344068,5312,129,25G
5435423781,5312,130,25J
5435319492,5312,131,26B
5435613183,5312,132,26E
5434344079,5312,133,26G
5435613139,5312,134,26F
5434244645,5312,135,26J
5434344089,5312,136,26H
5435613147,5312,137,27A
5435613214,5312,138,26K
5434244634,5312,139,27D
5435042823,5312,140,27B
5434573300,5312,141,27H
5434344065,5312,142,27G
5432047533,5312,143,27F
5435613161,5312,144,28A
5435613176,5312,145,27K
5434244540,5312,146,27J
5434344073,5312,147,28B
5434244608,5312,148,28E
5434573295,5312,149,28D
5434573290,5312,150,28C
5435613192,5312,151,28F
5435613210,5312,152,28K
5435613203,5312,153,28J
5435613142,5312,154,28H
5432133147,5312,155,29B
5435613235,5312,156,29A
5435613227,5312,157,29D
5435613229,5312,158,29C
5435380251,5312,159,29F
5435613149,5312,160,29E
5433719085,5312,161,29H
5432133150,5312,162,30A
5434344085,5312,163,29K
5435613252,5312,164,29J
5435613163,5312,165,30B
5435423999,5312,166,30E
5435613160,5312,167,30D
5435424111,5312,168,30C
5435613197,5312,169,30G
5435319493,5312,170,30F
5435613244,5312,171,30J
5434344098,5312,172,30H
5434244640,5312,173,31B
5434344072,5312,174,31A
5435424173,5312,175,30K
5435423863,5312,176,31D
5434244711,5312,177,31C
5435424013,5312,178,31F
5435423746,5312,179,31E
5435613225,5312,180,31J
5432133153,5312,181,31H
5434344083,5312,182,31G
5435613127,5312,183,32A
5434344070,5312,184,31K
5434244609,5312,185,32C
5434244639,5312,186,32B
5432133144,5312,187,32E
5435424184,5312,188,32D
5434344097,5312,189,32G
5434344084,5312,190,32F
5434244578,5312,191,32K
5435613219,5312,192,32J
5435424205,5312,193,32H
5435424114,5312,194,33D
5434344074,5312,195,33C
5435490214,5312,196,33B
5435490213,5312,197,33F
5435613215,5312,198,33E
5435097170,5312,199,33J
5435424094,5312,200,33H
5435423930,5312,201,33G
5435423627,5312,202,34C
5435613228,5312,203,34B
5435380242,5312,204,34A
5435613157,5312,205,34E
5434244584,5312,206,34D
5434344071,5312,207,34G
5435423974,5312,208,34F
5435613248,5312,209,34K
5435380241,5312,210,34J
5434244670,5312,211,34H
5435423933,5312,212,35B
5435555359,5312,213,35A
5435613220,5312,214,35D
5434344082,5312,215,35C
5435613179,5312,216,35E
5435613250,5312,217,35J
